wafer_id,step,t_sec,rf_forward_W,rf_reflected_W,chamber_pressure_mTorr,ar_flow_sccm,cf4_flow_sccm,esc_temp_C,he_backside_Torr,endpoint_intensity
WF0265,Stabilize,9,-51.75,5.08,30.045,97.47,-1.59,62.82,8.211,91.9
WF0265,MainEtch,10,549.13,20.72,21.993,74.75,37.2,64.94,8.06,92.81
WF0265,MainEtch,11,620.33,22.33,21.712,77.66,36.43,65.52,8.327,94.76
WF0265,MainEtch,12,664.68,22.84,21.0,74.08,36.74,65.44,8.122,91.54
WF0265,MainEtch,13,674.34,22.88,20.511,76.37,37.23,64.9,7.934,88.99
WF0265,MainEtch,14,709.29,20.97,20.852,78.35,36.31,64.47,8.004,88.35
WF0265,MainEtch,15,721.47,22.51,20.528,80.39,40.49,65.22,7.787,94.6
WF0265,MainEtch,16,731.53,25.13,20.215,77.44,38.29,65.54,7.832,94.02
WF0265,MainEtch,17,727.35,21.42,20.656,75.23,38.13,65.4,8.122,93.26
WF0265,MainEtch,18,750.06,19.23,20.251,77.44,37.57,65.32,8.083,92.91
WF0265,MainEtch,19,739.46,24.98,20.106,75.41,39.67,65.37,8.266,96.5
WF0265,MainEtch,20,743.24,19.37,20.822,77.31,37.38,65.07,7.895,91.66
WF0265,MainEtch,21,753.23,19.53,20.261,78.81,37.61,66.09,7.975,93.6
WF0265,MainEtch,22,749.93,25.26,20.658,75.05,38.39,65.26,7.875,89.91
WF0265,MainEtch,23,746.69,21.18,20.709,79.3,36.69,65.77,7.97,92.54
WF0265,MainEtch,24,754.89,24.08,20.376,77.93,38.7,65.44,7.775,90.63
WF0265,MainEtch,25,752.66,25.24,19.415,77.52,39.35,64.76,8.096,97.87
WF0265,MainEtch,26,747.43,23.08,21.23,77.23,40.74,65.74,7.815,94.21
WF0265,MainEtch,27,764.42,24.85,20.262,78.25,39.35,66.08,7.86,87.4
WF0265,MainEtch,28,745.42,21.75,20.579,76.95,38.2,65.6,8.015,91.98
WF0265,MainEtch,29,740.66,21.81,20.799,78.27,37.44,65.14,8.031,86.17
WF0265,MainEtch,30,757.21,18.79,20.845,77.23,40.3,64.97,7.987,88.59
WF0265,MainEtch,31,747.32,19.91,20.658,75.67,37.22,65.55,8.011,86.82
WF0265,MainEtch,32,746.11,22.23,21.009,82.71,36.83,64.86,8.054,87.63
WF0265,MainEtch,33,751.74,21.88,20.041,78.7,38.92,65.22,7.937,90.09
WF0265,MainEtch,34,742.35,22.76,20.097,75.84,39.59,65.18,7.908,81.54
WF0265,MainEtch,35,746.49,24.11,20.136,76.52,39.67,64.26,8.001,81.42
WF0265,MainEtch,36,746.82,17.93,20.225,76.42,38.97,65.3,7.878,76.3
WF0265,MainEtch,37,754.6,21.62,21.254,76.19,38.24,65.81,7.942,70.75
WF0265,MainEtch,38,742.33,21.07,19.99,80.4,38.93,65.58,7.845,60.36
WF0265,MainEtch,39,755.13,22.67,20.351,79.12,38.3,65.59,7.904,59.14
WF0265,MainEtch,40,745.01,23.3,20.139,75.7,39.22,65.25,7.902,52.01
WF0265,MainEtch,41,749.62,20.55,19.585,75.83,38.03,65.01,7.938,43.9
WF0265,MainEtch,42,737.75,19.11,20.195,80.63,40.44,65.44,7.958,42.29
WF0265,MainEtch,43,746.46,23.37,20.646,76.74,38.6,65.1,8.203,42.83
WF0265,MainEtch,44,746.12,23.68,20.297,77.33,38.57,65.07,8.084,39.72
WF0265,MainEtch,45,751.45,20.29,20.615,77.63,39.35,65.31,8.063,42.24
WF0265,MainEtch,46,750.36,24.64,20.511,79.55,39.76,64.99,7.974,37.64
WF0265,MainEtch,47,746.93,17.6,20.265,79.11,37.59,65.56,7.924,34.3
WF0265,MainEtch,48,752.72,24.8,21.045,76.1,38.98,65.19,8.199,32.57
WF0265,MainEtch,49,735.02,19.34,20.548,74.99,38.6,64.93,8.164,35.05
WF0265,Overetch,50,327.88,13.37,28.005,82.77,17.46,62.83,7.921,40.49
WF0265,Overetch,51,367.57,19.58,27.928,81.76,18.5,62.89,8.077,41.15
WF0265,Overetch,52,397.43,13.72,25.976,85.56,18.93,62.2,8.047,39.66
WF0265,Overetch,53,408.08,18.55,25.865,86.19,20.21,63.11,8.099,37.97
WF0265,Overetch,54,424.59,14.48,27.04,88.42,20.25,62.67,7.892,33.97
WF0265,Overetch,55,443.4,18.27,25.733,88.29,19.0,62.61,8.106,39.54
WF0265,Overetch,56,433.2,19.7,25.963,87.45,18.61,61.94,7.856,36.49
WF0265,Overetch,57,432.37,14.84,25.256,89.98,19.3,62.23,7.943,36.91
WF0265,Overetch,58,449.89,16.89,25.292,86.63,18.17,62.38,8.188,36.79
WF0265,Overetch,59,443.1,15.17,25.943,88.91,16.58,62.17,8.117,36.86
WF0266,Stabilize,0,12.78,4.28,33.041,97.08,-1.01,63.07,8.15,92.54
WF0266,Stabilize,1,18.09,0.0,32.151,100.89,1.36,63.06,7.957,91.83
WF0266,Stabilize,2,5.19,0.0,31.873,101.61,1.38,63.47,8.011,93.21
WF0266,Stabilize,3,-2.02,1.98,31.298,103.14,1.21,63.35,7.908,92.77
WF0266,Stabilize,4,-2.13,0.0,29.917,102.81,2.01,63.51,8.179,94.02
WF0266,Stabilize,5,16.63,0.99,28.928,101.94,1.18,62.95,8.207,93.3
WF0266,Stabilize,6,-4.06,0.0,29.24,102.45,3.5,63.21,7.807,91.99
WF0266,Stabilize,7,10.65,1.57,29.669,103.01,0.8,63.04,7.993,89.06
WF0266,Stabilize,8,14.03,0.0,29.892,101.76,0.25,63.47,8.011,95.12
WF0266,Stabilize,9,6.15,0.72,29.217,101.59,1.01,62.91,7.869,90.65
WF0266,MainEtch,10,613.17,26.99,21.603,78.69,40.05,66.29,8.114,94.57
WF0266,MainEtch,11,675.43,27.82,19.62,83.38,40.86,65.84,8.257,92.25
WF0266,MainEtch,12,738.13,33.33,20.655,80.66,40.26,65.82,7.954,90.79
WF0266,MainEtch,13,752.13,24.77,19.944,80.14,40.23,65.63,8.141,92.12
WF0266,MainEtch,14,776.15,28.18,20.242,79.99,39.82,66.4,8.104,90.75
WF0266,MainEtch,15,761.91,27.03,19.407,79.56,41.29,65.87,7.989,95.89
WF0266,MainEtch,16,773.03,17.06,18.664,81.82,41.89,66.13,7.866,90.62
WF0266,MainEtch,17,761.65,19.34,19.66,83.45,40.93,65.91,7.996,87.81
WF0266,MainEtch,18,791.77,20.2,19.399,82.94,39.74,65.3,8.1,91.5
WF0266,MainEtch,19,811.22,19.94,18.835,82.9,40.62,64.87,8.05,91.31
WF0266,MainEtch,20,797.32,23.33,18.808,81.81,38.4,65.66,8.057,91.44
WF0266,MainEtch,21,813.3,28.89,19.199,80.6,41.3,66.2,8.144,88.23
WF0266,MainEtch,22,814.7,28.46,18.941,85.05,39.86,65.85,7.997,89.05
WF0266,MainEtch,23,801.37,28.53,18.723,83.83,41.72,65.25,7.84,92.45
WF0266,MainEtch,24,788.5,31.6,19.678,82.45,41.22,66.1,7.903,93.37
WF0266,MainEtch,25,805.59,31.73,18.751,86.51,39.27,65.93,8.106,95.43
WF0266,MainEtch,26,794.55,24.14,18.327,81.79,41.52,65.72,7.84,89.22
WF0266,MainEtch,27,813.43,23.19,19.193,85.41,41.98,65.04,7.908,91.58
WF0266,MainEtch,28,833.76,23.61,19.722,80.31,41.59,65.82,8.133,92.19
WF0266,MainEtch,29,809.56,15.68,20.344,83.96,42.04,65.46,7.966,89.99
WF0266,MainEtch,30,802.1,21.67,18.85,80.75,42.29,65.73,7.949,87.48
WF0266,MainEtch,31,815.61,19.82,18.822,82.23,41.37,65.19,7.9,92.5
WF0266,MainEtch,32,794.95,27.91,19.145,82.13,40.54,66.01,7.962,85.28
WF0266,MainEtch,33,813.46,31.56,19.068,82.04,40.26,65.19,8.077,88.6
WF0266,MainEtch,34,819.27,28.89,19.908,82.8,39.14,65.98,7.968,83.67
WF0266,MainEtch,35,825.04,23.67,18.907,83.53,39.03,65.94,7.943,79.21
WF0266,MainEtch,36,826.41,25.36,18.78,84.15,40.88,64.71,7.819,76.11
WF0266,MainEtch,37,814.68,28.4,18.64,83.99,40.65,65.69,8.185,68.1
WF0266,MainEtch,38,800.08,15.63,19.525,81.65,41.27,66.56,7.96,66.25
WF0266,MainEtch,39,794.39,19.36,19.424,82.4,41.91,65.58,7.959,59.19
WF0266,MainEtch,40,795.53,18.05,19.332,83.84,40.13,65.53,7.742,53.54
WF0266,MainEtch,41,793.48,25.5,18.2,80.69,39.42,65.76,7.766,51.2
WF0266,MainEtch,42,801.71,23.74,19.792,83.19,39.28,65.14,8.129,44.03
WF0266,MainEtch,43,803.77,28.53,19.627,83.69,42.27,64.82,7.938,42.32
WF0266,MainEtch,44,840.66,25.94,19.899,82.88,40.97,65.39,8.043,43.43
WF0266,MainEtch,45,829.19,17.98,18.771,84.04,40.11,66.03,8.124,40.36
WF0266,MainEtch,46,804.96,28.67,19.594,82.11,40.27,65.89,7.989,40.16
WF0266,MainEtch,47,819.88,31.69,19.493,84.09,41.76,65.94,8.057,34.07
WF0266,MainEtch,48,795.03,22.53,19.399,86.22,40.57,66.07,8.116,36.89
WF0266,MainEtch,49,797.94,20.44,18.746,82.45,40.75,66.16,7.863,37.79
WF0266,Overetch,50,379.59,10.66,27.069,87.31,19.61,63.67,7.954,32.52
WF0266,Overetch,51,428.76,10.37,26.213,92.23,18.66,63.59,8.186,41.07
WF0266,Overetch,52,466.19,10.89,24.408,89.88,19.49,63.25,7.786,33.04
WF0266,Overetch,53,467.77,13.02,24.951,91.16,20.09,63.31,7.96,38.35
WF0266,Overetch,54,471.37,12.23,24.715,91.84,21.27,63.07,8.032,31.64
WF0266,Overetch,55,477.94,12.33,24.789,96.01,20.09,63.35,7.896,38.53
WF0266,Overetch,56,474.19,11.75,25.005,92.23,19.93,62.49,8.188,36.74
WF0266,Overetch,57,487.55,10.25,24.26,92.24,19.82,63.12,7.79,33.76
WF0266,Overetch,58,500.98,13.39,23.954,91.21,20.94,62.66,8.166,31.42
WF0266,Overetch,59,493.65,15.18,24.264,93.64,20.41,63.0,8.063,33.65
WF0267,Stabilize,0,9.31,4.26,33.449,93.41,0.64,62.16,8.127,100.79
WF0267,Stabilize,1,15.54,1.25,31.904,95.84,2.85,62.33,7.897,101.81
WF0267,Stabilize,2,-13.68,1.88,31.724,95.24,0.38,61.89,8.176,99.85
WF0267,Stabilize,3,10.07,3.94,30.967,94.75,0.61,62.49,8.172,96.81
WF0267,Stabilize,4,2.75,7.98,31.166,100.01,2.59,62.07,8.102,96.31
WF0267,Stabilize,5,-0.83,0.0,31.306,98.6,0.67,62.48,8.041,99.15
WF0267,Stabilize,6,6.97,0.47,29.999,98.5,-0.71,62.47,8.08,99.77
WF0267,Stabilize,7,-4.94,1.03,30.087,97.26,2.36,61.94,7.922,100.4
WF0267,Stabilize,8,-5.71,0.0,29.554,100.24,3.38,61.95,7.899,93.01
WF0267,Stabilize,9,-1.83,0.84,29.816,96.12,1.97,62.52,7.894,100.61
WF0267,MainEtch,10,594.08,19.03,20.984,75.81,41.4,64.92,8.035,99.17
WF0267,MainEtch,11,672.84,16.93,22.064,79.62,41.31,64.44,8.05,98.64
WF0267,MainEtch,12,721.84,18.69,21.0,80.11,41.13,64.87,8.172,94.04
WF0267,MainEtch,13,745.42,16.33,20.523,76.86,39.65,64.63,8.214,93.63
WF0267,MainEtch,14,750.49,15.0,20.422,78.12,41.1,65.21,8.07,99.51
WF0267,MainEtch,15,775.19,17.87,20.651,77.52,40.99,64.98,7.92,94.89
WF0267,MainEtch,16,797.32,17.06,19.929,78.59,39.92,64.71,8.088,99.66
WF0267,MainEtch,17,797.67,12.69,20.636,77.44,41.36,64.54,8.024,102.4
WF0267,MainEtch,18,791.42,14.98,19.341,79.7,41.16,64.64,7.75,96.78
WF0267,MainEtch,19,793.57,17.94,19.809,78.62,43.11,64.21,7.998,98.11
WF0267,MainEtch,20,804.82,15.79,19.283,76.7,41.85,64.96,8.024,98.74
WF0267,MainEtch,21,802.36,15.11,20.528,80.94,39.91,64.79,7.89,99.51
WF0267,MainEtch,22,796.37,15.24,20.055,79.62,39.51,64.77,7.996,96.69
WF0267,MainEtch,23,806.0,19.51,19.297,80.17,41.78,65.01,8.085,99.91
WF0267,MainEtch,24,801.32,11.8,19.75,78.94,40.93,64.18,8.016,95.28
WF0267,MainEtch,25,796.25,17.25,20.174,78.6,41.92,64.64,8.053,102.69
WF0267,MainEtch,26,800.72,20.53,20.112,76.72,41.8,64.78,8.097,96.62
WF0267,MainEtch,27,814.29,13.86,19.734,80.3,40.8,64.77,7.969,101.2
WF0267,MainEtch,28,806.75,17.73,19.822,78.22,41.41,64.78,8.116,97.09
WF0267,MainEtch,29,803.65,17.56,19.155,80.86,44.14,64.74,7.894,95.76
WF0267,MainEtch,30,807.62,17.42,19.481,78.42,41.55,64.59,7.941,96.63
WF0267,MainEtch,31,802.13,15.44,19.983,78.45,42.69,64.4,8.125,95.22
WF0267,MainEtch,32,800.13,17.27,19.626,81.35,42.0,64.99,8.024,95.96
WF0267,MainEtch,33,810.75,15.59,19.54,81.41,41.89,64.51,7.916,91.93
WF0267,MainEtch,34,800.88,15.17,20.145,81.86,40.8,65.15,7.942,89.3
WF0267,MainEtch,35,802.26,18.06,20.018,81.9,40.52,64.31,8.021,83.68
WF0267,MainEtch,36,799.59,15.84,19.154,81.22,42.0,65.23,7.811,83.82
WF0267,MainEtch,37,807.43,15.93,19.732,79.57,42.55,65.12,7.719,74.88
WF0267,MainEtch,38,799.5,14.66,20.071,79.06,41.38,64.73,7.938,71.22
WF0267,MainEtch,39,809.96,15.2,20.395,78.88,43.69,64.86,7.93,69.52
WF0267,MainEtch,40,812.53,15.19,19.098,82.32,39.13,64.77,8.046,54.59
WF0267,MainEtch,41,805.23,20.01,19.18,78.85,40.61,65.14,8.108,54.71
WF0267,MainEtch,42,814.39,17.61,20.208,80.72,41.32,65.06,8.004,51.61
WF0267,MainEtch,43,796.97,16.95,19.747,79.88,40.46,64.84,8.11,48.68
WF0267,MainEtch,44,799.05,16.94,19.927,76.38,41.07,64.82,8.098,47.33
WF0267,MainEtch,45,797.48,21.48,20.8,80.78,43.18,65.06,7.829,45.49
WF0267,MainEtch,46,810.09,16.83,19.641,77.69,41.72,65.22,7.94,43.82
WF0267,MainEtch,47,810.14,18.28,19.47,79.64,41.94,64.39,8.002,46.94
WF0267,MainEtch,48,796.69,20.74,20.339,80.2,42.01,64.86,8.016,42.37
WF0267,MainEtch,49,810.27,14.45,19.213,77.82,41.42,65.11,8.201,41.02
WF0267,Overetch,50,377.65,11.14,27.022,84.53,20.54,62.24,7.909,40.69
WF0267,Overetch,51,426.79,14.74,26.472,87.1,20.2,62.04,7.907,41.7
WF0267,Overetch,52,434.33,10.18,26.25,86.2,20.26,62.21,7.837,40.71
WF0267,Overetch,53,464.0,9.2,25.701,85.4,20.38,62.38,8.022,47.7
WF0267,Overetch,54,483.99,14.47,26.061,86.66,21.46,62.35,8.106,40.41
WF0267,Overetch,55,489.42,8.45,25.051,88.03,21.49,62.21,8.126,45.33
WF0267,Overetch,56,498.43,10.58,25.625,87.59,23.26,62.29,8.047,43.02
WF0267,Overetch,57,502.74,8.51,24.75,89.82,21.31,62.07,7.791,40.77
WF0267,Overetch,58,495.77,10.76,25.167,89.67,22.09,62.38,7.99,42.59
WF0267,Overetch,59,504.6,13.69,24.933,88.65,19.69,62.07,8.029,47.07
WF0268,Stabilize,0,-61.18,4.22,34.092,93.56,-0.44,62.55,8.194,97.89
WF0268,Stabilize,1,-52.47,3.14,32.085,93.93,-1.76,62.92,7.828,94.46
WF0268,Stabilize,2,-50.96,5.49,31.509,97.73,-1.52,62.38,7.987,97.81
WF0268,Stabilize,3,-46.65,4.31,31.843,98.34,-0.89,62.72,8.17,99.24
WF0268,Stabilize,4,-58.11,0.23,30.796,99.04,-1.73,62.69,7.993,96.7
WF0268,Stabilize,5,-50.31,1.54,30.549,99.04,-2.04,63.08,7.954,96.62
WF0268,Stabilize,6,-61.61,0.0,31.187,97.62,-2.54,62.64,7.987,99.51
WF0268,Stabilize,7,-49.65,0.0,29.727,98.37,0.76,62.58,7.906,97.98
WF0268,Stabilize,8,-49.66,0.0,30.624,99.72,-0.93,62.29,8.103,99.08
WF0268,Stabilize,9,-51.78,0.69,30.378,101.99,-0.87,63.01,7.864,96.97
WF0268,MainEtch,10,539.15,13.71,23.512,76.01,34.06,65.1,8.031,98.26
WF0268,MainEtch,11,608.77,18.12,22.182,77.45,37.73,65.3,7.938,96.14
WF0268,MainEtch,12,659.19,16.05,20.486,78.89,36.51,65.07,7.949,99.95
WF0268,MainEtch,13,679.86,17.48,19.814,79.32,36.12,65.44,8.167,95.83
WF0268,MainEtch,14,706.82,17.63,20.577,79.62,39.42,65.33,7.898,97.6
WF0268,MainEtch,15,714.98,16.8,19.899,77.38,38.51,65.05,8.004,96.71
WF0268,MainEtch,16,720.14,17.36,20.508,81.16,37.99,65.09,7.945,96.68
WF0268,MainEtch,17,725.18,15.54,20.894,76.79,37.7,65.01,7.949,93.64
WF0268,MainEtch,18,738.24,17.08,20.887,80.07,37.88,64.65,7.911,95.7
WF0268,MainEtch,19,742.92,14.62,19.533,78.43,37.34,64.9,8.152,95.38
WF0268,MainEtch,20,734.99,16.31,20.312,82.33,39.39,64.9,8.026,97.14
WF0268,MainEtch,21,734.82,16.75,20.838,78.03,38.48,65.43,7.918,102.59
WF0268,MainEtch,22,740.91,17.95,19.677,80.01,38.17,65.54,8.075,96.06
WF0268,MainEtch,23,728.03,19.34,19.707,77.99,39.63,65.45,7.968,99.51
WF0268,MainEtch,24,736.09,19.67,19.895,81.27,40.41,65.48,8.076,96.55
WF0268,MainEtch,25,741.17,18.65,20.556,80.14,39.56,65.38,7.878,96.6
WF0268,MainEtch,26,740.37,22.53,20.361,79.14,36.58,64.86,7.769,100.01
WF0268,MainEtch,27,751.08,16.73,19.754,80.94,39.3,65.56,7.937,101.01
WF0268,MainEtch,28,731.74,19.12,19.753,79.49,36.57,65.03,8.05,100.1
WF0268,MainEtch,29,743.85,18.03,20.134,79.0,38.98,64.52,7.974,93.67
WF0268,MainEtch,30,749.68,17.84,19.486,77.48,38.76,64.67,7.913,97.48
WF0268,MainEtch,31,738.06,18.29,20.244,79.64,39.41,65.7,7.92,93.85
WF0268,MainEtch,32,749.84,20.03,20.644,77.27,38.1,64.72,7.803,95.38
WF0268,MainEtch,33,750.96,14.87,20.654,79.29,40.27,64.68,8.138,87.06
WF0268,MainEtch,34,732.22,17.83,20.274,77.95,39.17,64.7,8.029,92.43
WF0268,MainEtch,35,731.9,21.14,20.54,80.39,38.61,64.61,7.859,88.59
WF0268,MainEtch,36,732.93,20.71,20.244,80.72,39.06,65.83,8.013,80.76
WF0268,MainEtch,37,737.9,18.53,20.679,81.22,36.89,65.0,7.828,79.3
WF0268,MainEtch,38,736.79,19.15,20.548,78.9,38.58,64.92,8.005,70.92
WF0268,MainEtch,39,730.65,19.94,19.773,80.12,39.28,65.14,7.907,62.3
WF0268,MainEtch,40,734.43,16.61,20.004,77.61,38.58,65.17,7.993,60.46
WF0268,MainEtch,41,727.31,20.04,19.653,77.95,38.14,64.97,8.011,58.82
WF0268,MainEtch,42,725.44,17.46,20.528,79.4,37.7,64.58,8.143,48.82
WF0268,MainEtch,43,748.33,18.01,20.596,78.95,39.14,65.52,8.061,49.65
WF0268,MainEtch,44,743.36,15.1,20.206,78.61,38.66,64.95,7.974,44.28
WF0268,MainEtch,45,745.71,16.61,21.278,78.7,38.74,65.23,8.146,42.4
WF0268,MainEtch,46,754.21,13.23,20.148,78.34,38.06,65.34,7.791,41.64
WF0268,MainEtch,47,749.59,17.3,20.392,79.67,39.43,65.62,7.909,43.16
WF0268,MainEtch,48,735.56,22.59,20.331,80.24,38.01,66.0,8.122,42.59
WF0268,MainEtch,49,741.77,18.67,20.348,78.94,38.1,65.3,7.926,43.18
WF0268,Overetch,50,311.75,11.18,28.211,83.96,18.51,61.95,7.956,38.72
WF0268,Overetch,51,351.21,11.73,27.713,88.6,19.54,62.28,7.997,46.09
WF0268,Overetch,52,371.95,11.65,26.849,88.35,17.75,62.3,7.908,42.17
WF0268,Overetch,53,415.99,14.45,25.352,87.38,18.64,62.41,7.959,45.37
WF0268,Overetch,54,416.94,12.1,25.55,86.6,17.8,62.53,8.084,42.34
WF0268,Overetch,55,416.09,11.96,25.678,88.23,19.14,62.52,7.88,44.92
WF0268,Overetch,56,440.22,12.01,25.438,89.1,18.96,62.34,7.943,39.73
WF0268,Overetch,57,432.45,12.35,25.236,88.3,17.28,62.32,8.027,43.2
WF0268,Overetch,58,447.24,10.68,25.544,93.12,18.98,63.29,8.145,44.88
WF0268,Overetch,59,453.76,15.79,25.37,90.24,17.3,62.33,7.962,38.9
WF0269,Stabilize,0,20.47,0.0,33.877,94.72,-3.6,63.13,7.725,97.12
WF0269,Stabilize,1,27.21,4.64,32.917,92.78,-4.79,63.28,8.208,98.61
WF0269,Stabilize,2,17.1,1.61,32.906,94.5,-4.41,62.92,7.905,92.14
WF0269,Stabilize,3,22.38,2.81,32.365,94.34,-4.17,63.12,7.955,95.35
WF0269,Stabilize,4,34.21,2.46,32.601,92.61,-5.43,63.59,8.088,97.07
WF0269,Stabilize,5,20.88,0.0,31.619,92.8,-5.02,63.36,7.786,91.89
WF0269,Stabilize,6,32.32,2.82,31.05,94.12,-4.36,63.78,8.111,95.05
WF0269,Stabilize,7,16.2,6.35,32.074,94.75,-4.22,63.96,8.032,95.71
WF0269,Stabilize,8,38.84,0.0,31.322,97.12,-4.32,64.05,7.96,96.1
WF0269,Stabilize,9,20.93,4.99,30.785,94.96,-3.67,62.94,8.028,91.21
WF0269,MainEtch,10,636.33,18.45,23.445,69.33,34.01,65.5,7.889,96.38
WF0269,MainEtch,11,694.98,17.67,21.701,72.75,34.69,65.85,7.985,96.61
WF0269,MainEtch,12,732.91,18.79,22.025,72.63,34.71,65.52,8.175,91.14
WF0269,MainEtch,13,757.84,18.14,20.567,73.97,34.01,65.66,8.081,94.99
WF0269,MainEtch,14,780.93,15.87,21.527,76.21,34.42,65.74,8.132,98.03
WF0269,MainEtch,15,797.74,19.98,21.27,73.36,35.54,66.15,7.827,101.51
WF0269,MainEtch,16,809.44,17.33,21.601,73.89,35.64,65.91,7.907,97.42
WF0269,MainEtch,17,804.19,16.69,21.603,74.91,34.45,66.8,8.007,92.65
WF0269,MainEtch,18,825.18,17.65,21.391,73.07,35.76,65.86,8.071,93.85
WF0269,MainEtch,19,812.46,21.66,21.09,73.83,36.04,65.48,7.897,94.11
WF0269,MainEtch,20,831.94,16.14,21.566,73.76,36.2,65.62,7.921,88.79
WF0269,MainEtch,21,818.57,18.57,21.085,75.05,37.76,65.37,7.998,94.65
WF0269,MainEtch,22,820.49,19.71,21.563,74.6,35.17,64.9,7.843,96.21
WF0269,MainEtch,23,837.0,21.56,21.02,75.05,35.99,66.6,7.952,99.87
WF0269,MainEtch,24,825.71,15.9,21.049,78.83,37.19,65.17,8.02,100.15
WF0269,MainEtch,25,827.69,16.34,21.067,74.93,36.01,65.42,8.281,92.84
WF0269,MainEtch,26,831.1,13.15,21.632,75.37,35.4,65.87,8.014,91.78
WF0269,MainEtch,27,833.77,15.85,21.152,77.06,34.98,64.55,7.933,97.03
WF0269,MainEtch,28,831.23,15.72,20.547,74.77,36.12,65.58,8.033,94.08
WF0269,MainEtch,29,836.11,14.15,21.198,74.6,37.07,66.16,8.049,97.96
WF0269,MainEtch,30,820.65,19.5,21.34,75.81,37.09,65.51,7.974,89.67
WF0269,MainEtch,31,818.68,19.07,20.984,71.62,35.25,65.52,7.841,87.87
WF0269,MainEtch,32,822.3,16.39,21.406,74.31,36.43,66.43,7.877,87.69
WF0269,MainEtch,33,840.94,15.2,20.665,74.11,36.27,65.96,7.864,89.04
WF0269,MainEtch,34,828.75,17.89,21.487,74.72,36.42,65.86,7.957,90.03
WF0269,MainEtch,35,834.24,12.24,21.04,74.68,35.78,65.67,8.087,81.82
WF0269,MainEtch,36,816.0,17.76,22.067,74.62,34.5,66.22,7.879,78.28
WF0269,MainEtch,37,827.79,19.28,21.806,74.35,33.63,65.33,8.083,74.46
WF0269,MainEtch,38,824.61,18.53,21.258,74.78,36.82,65.48,7.945,67.68
WF0269,MainEtch,39,824.24,16.39,20.97,77.79,34.87,65.56,8.144,64.24
WF0269,MainEtch,40,829.88,15.36,21.471,75.78,34.8,65.44,7.907,59.16
WF0269,MainEtch,41,846.13,15.88,21.065,72.81,35.08,65.74,7.957,57.18
WF0269,MainEtch,42,827.52,15.0,21.911,73.64,35.52,65.14,8.033,46.12
WF0269,MainEtch,43,817.94,19.91,21.311,75.8,34.94,65.88,8.036,45.68
WF0269,MainEtch,44,831.21,14.89,20.98,74.44,34.47,66.03,8.256,47.06
WF0269,MainEtch,45,825.35,18.75,21.038,77.41,37.18,65.85,8.051,40.8
WF0269,MainEtch,46,834.03,18.59,20.583,73.63,34.53,65.54,8.015,39.18
WF0269,MainEtch,47,830.98,17.84,20.666,75.97,34.01,65.9,7.821,42.17
WF0269,MainEtch,48,828.25,14.61,21.436,77.04,33.75,65.78,7.844,43.62
WF0269,MainEtch,49,823.9,18.26,21.374,72.99,35.38,65.56,7.805,36.12
WF0269,Overetch,50,404.82,13.32,27.77,79.7,13.34,63.06,8.065,39.48
WF0269,Overetch,51,447.05,12.12,27.753,79.71,14.41,63.66,7.92,41.02
WF0269,Overetch,52,461.67,13.24,26.84,82.7,12.31,63.52,8.005,40.23
WF0269,Overetch,53,475.44,13.37,27.605,80.45,16.11,63.5,8.07,41.65
WF0269,Overetch,54,503.16,8.17,25.819,84.51,13.75,63.2,8.041,35.98
WF0269,Overetch,55,510.02,13.38,26.203,83.62,15.93,63.1,7.921,41.68
WF0269,Overetch,56,503.89,9.39,26.281,84.31,14.05,63.19,7.991,41.83
WF0269,Overetch,57,521.94,8.31,25.761,83.68,15.84,63.18,7.817,44.72
WF0269,Overetch,58,519.68,7.21,25.898,82.4,15.16,63.04,7.853,40.78
WF0269,Overetch,59,523.78,11.17,25.869,82.74,16.03,63.42,8.039,39.97
WF0270,Stabilize,0,-9.99,3.32,32.739,98.21,-4.1,61.9,7.95,104.85
WF0270,Stabilize,1,2.08,0.0,31.924,97.72,-2.12,62.45,7.867,97.43
WF0270,Stabilize,2,2.05,4.16,31.109,100.45,-2.83,62.18,7.715,99.58
WF0270,Stabilize,3,-2.04,0.44,31.246,99.18,-2.05,62.07,8.119,99.84
WF0270,Stabilize,4,-6.46,0.0,31.522,102.69,-2.08,62.09,7.846,101.55
WF0270,Stabilize,5,-12.25,4.39,30.295,103.57,-2.14,62.15,7.705,99.95
WF0270,Stabilize,6,-20.11,1.61,30.293,101.22,-1.43,61.99,7.898,100.08
WF0270,Stabilize,7,10.7,0.0,30.507,102.78,-1.42,62.69,7.889,97.01
WF0270,Stabilize,8,6.7,0.0,30.02,103.27,-2.8,62.34,8.067,100.03
WF0270,Stabilize,9,-3.49,0.35,30.676,102.57,-2.62,62.41,8.048,103.27
WF0270,MainEtch,10,606.44,16.24,22.394,77.58,36.08,64.41,7.983,102.73
WF0270,MainEtch,11,657.18,21.27,21.038,78.07,35.64,65.3,7.874,105.43
WF0270,MainEtch,12,710.39,20.14,20.207,81.79,37.62,64.96,7.955,99.26
WF0270,MainEtch,13,733.79,17.64,20.484,80.27,38.24,64.66,7.866,104.02
WF0270,MainEtch,14,761.05,15.9,20.547,82.7,38.86,64.87,8.243,105.28
WF0270,MainEtch,15,770.77,18.89,20.695,79.79,37.78,65.03,7.986,100.89
WF0270,MainEtch,16,784.33,19.61,20.399,82.48,38.6,64.85,8.212,99.79
